1610612758.0, 0.429, 0.467, 0.727, 15.0, 28.0, 20.0, 10.0, 3.0, 10.0, 16.0, 108.0, 0.0, 1610612739.0, 0.494, 0.294, 0.867, 14.0, 34.0, 29.0, 6.0, 8.0, 16.0, 18.0, 109.0, 1.0, 2
1610612744.0, 0.402, 0.238, 0.8, 22.0, 32.0, 24.0, 16.0, 5.0, 14.0, 20.0, 96.0, 0.0, 1610612739.0, 0.427, 0.292, 0.611, 8.0, 34.0, 21.0, 9.0, 3.0, 18.0, 10.0, 82.0, 1.0, 1
1610612757.0, 0.402, 0.457, 0.579, 16.0, 35.0, 22.0, 8.0, 5.0, 11.0, 19.0, 101.0, 0.0, 1610612739.0, 0.487, 0.436, 0.655, 8.0, 35.0, 22.0, 7.0, 3.0, 8.0, 15.0, 114.0, 1.0, 2
1610612763.0, 0.467, 0.333, 0.773, 12.0, 33.0, 21.0, 6.0, 8.0, 9.0, 18.0, 110.0, 0.0, 1610612739.0, 0.435, 0.294, 0.762, 14.0, 35.0, 28.0, 2.0, 6.0, 11.0, 14.0, 106.0, 1.0, 1
1610612754.0, 0.446, 0.413, 0.786, 9.0, 30.0, 24.0, 6.0, 6.0, 14.0, 24.0, 104.0, 0.0, 1610612739.0, 0.466, 0.231, 0.714, 12.0, 36.0, 26.0, 6.0, 4.0, 8.0, 11.0, 108.0, 1.0, 2
1610612764.0, 0.5, 0.31, 0.647, 10.0, 37.0, 27.0, 7.0, 8.0, 7.0, 19.0, 110.0, 0.0, 1610612739.0, 0.422, 0.286, 0.652, 8.0, 36.0, 20.0, 4.0, 3.0, 12.0, 17.0, 93.0, 1.0, 1
1610612740.0, 0.45, 0.444, 0.769, 8.0, 36.0, 24.0, 3.0, 8.0, 12.0, 16.0, 108.0, 0.0, 1610612739.0, 0.42, 0.341, 0.842, 11.0, 31.0, 27.0, 6.0, 3.0, 7.0, 19.0, 104.0, 1.0, 1
1610612761.0, 0.416, 0.25, 0.696, 11.0, 32.0, 24.0, 11.0, 3.0, 21.0, 13.0, 99.0, 0.0, 1610612739.0, 0.528, 0.423, 0.833, 13.0, 39.0, 39.0, 12.0, 5.0, 12.0, 17.0, 144.0, 1.0, 2
1610612749.0, 0.393, 0.316, 0.727, 13.0, 31.0, 18.0, 8.0, 4.0, 17.0, 15.0, 90.0, 0.0, 1610612739.0, 0.5, 0.356, 0.929, 9.0, 37.0, 36.0, 11.0, 3.0, 13.0, 13.0, 119.0, 1.0, 2
1610612745.0, 0.385, 0.172, 0.686, 10.0, 31.0, 20.0, 13.0, 1.0, 16.0, 21.0, 89.0, 0.0, 1610612739.0, 0.563, 0.45, 0.667, 9.0, 35.0, 26.0, 6.0, 5.0, 15.0, 25.0, 124.0, 1.0, 2
1610612748.0, 0.447, 0.325, 0.556, 11.0, 28.0, 26.0, 4.0, 4.0, 14.0, 15.0, 94.0, 0.0, 1610612739.0, 0.444, 0.444, 0.944, 8.0, 34.0, 24.0, 6.0, 1.0, 12.0, 16.0, 105.0, 1.0, 2
